Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
2014-08-22,0,9,16.9,24.7,9.1,0.72,20.33
2014-08-23,0,10.8,17.8,24.9,11.2,1.01,17.58
2014-08-24,0,11.5,20,28.6,9.7,1.63,28.14
2014-08-25,0,11,17.9,24.7,11.4,1.67,15.72
2014-08-26,0,12,20.9,29.8,10.7,2.29,29.88
2014-08-27,0,14.5,23.2,31.9,11.4,3.47,34.49
2014-08-28,0,14,22.1,30.2,13,2.39,27.02
2014-08-29,0,13.2,19.9,26.5,13.5,1.12,18.58
2014-08-30,0.53,12.1,17.4,22.6,13,0.58,12.68
2014-08-31,1.91,11,15.7,20.3,12.6,0.4,9.39
2014-09-01,0,10.6,16.5,22.4,10.7,0.86,14.47
2014-09-02,0,10.7,17.8,24.8,12,0.88,16.94
2014-09-03,0,8.6,15.1,21.5,10.1,0.82,13.11
2014-09-04,0,7.4,14.1,20.8,8.5,0.64,13.19
2014-09-05,0,8.1,16.8,25.6,7.7,1.27,22.54
2014-09-06,0,11.5,20.3,29.2,5,4.05,33.03
2014-09-07,0,12.3,22.3,32.3,5.9,4.26,41.63
2014-09-08,0,11.1,20.2,29.2,9.4,2.49,28.7
2014-09-09,0,10.8,16.8,22.8,11.1,1.28,13.2
2014-09-10,0,10.8,16.6,22.3,9.4,1.26,15.09
2014-09-11,0,9.5,16.5,23.4,8,1.1,16.46
2014-09-12,0,9.8,15.9,21.9,-2,6.04,21.59
2014-09-13,0,9.2,18,26.7,0.1,5.52,29.18
2014-09-14,0,9.4,19.1,28.9,0.6,5.03,34.65
2014-09-15,0,9.1,19.4,29.6,3.5,4.9,35.33
2014-09-16,0,8.2,19.5,30.8,7.2,1.6,36.14
2014-09-17,0,11,16.7,22.3,11.1,1.64,13.33
2014-09-18,0.19,12.8,17.7,22.5,12.3,1.2,13.49
2014-09-19,0,13,16.8,20.6,13.3,0.77,8.8
2014-09-20,0,12.7,19,25.3,12.9,0.87,17.98
2014-09-21,0,11.8,21.2,30.6,11.5,1.2,31.02
2014-09-22,0,11.8,20.1,28.4,12.3,1.07,24.63
2014-09-23,1.84,11.8,16.3,20.9,12.4,0.25,10.68
2014-09-24,21.27,13.1,15.2,17.4,14.2,0.58,3.83
2014-09-25,2.9,12.8,15,17.2,13.3,0.75,4.16
2014-09-26,6.84,12.3,15.4,18.6,11.9,0.5,8.16
2014-09-27,2.28,12.3,15.5,18.8,11.8,0.73,7.07
2014-09-28,0,9.6,14.5,19.4,11,0.59,8.2
2014-09-29,0,9,16.2,23.5,10.9,0.6,15.43
2014-09-30,4.74,9.2,12.5,15.9,11.2,0.35,3.54
2014-10-01,0.57,7.5,12,16.5,9.4,0.4,6.73
2014-10-02,0,6.7,11.7,16.8,7.9,0.42,8.59
2014-10-03,0,6.2,12.7,19.3,7.3,0.64,11.91
2014-10-04,0,8.1,16.7,25.3,7,2,23.35
2014-10-05,0,10.2,18.4,26.7,9.5,2.9,23.37
2014-10-06,0,11.5,19.4,27.3,12.5,1.9,22.29
2014-10-07,0,12.4,19.8,27.2,13.1,2.5,20.72
2014-10-08,0,10.4,18.3,26.1,12.6,0.79,17.48
2014-10-09,0,9.9,16.1,22.2,10.2,1.23,13.62
2014-10-10,0,9.7,16.2,22.7,10.3,1.54,14.37
2014-10-11,1.68,9.5,14.3,19.1,11.5,0.57,7.24
2014-10-12,0.86,9.8,14.1,18.5,11.3,0.46,7.99
2014-10-13,0.84,8.5,12.4,16.3,9.5,0.57,6.04
2014-10-14,5.26,7.7,13.6,19.5,8.9,0.42,11.41
2014-10-15,9.97,10.5,12,13.5,10.3,0.64,2.4
2014-10-16,17.97,9.1,10.6,12.1,8.9,0.6,1.98
2014-10-17,1.87,8.4,13,17.5,8.2,0.62,9.78
2014-10-18,8.52,10.2,12.2,14.2,11.1,0.43,3.38
2014-10-19,1.1,11.9,15.1,18.4,13.3,0.47,4.29
2014-10-20,1.4,11.7,15.7,19.8,12.5,0.54,8.28
2014-10-21,9.36,10.1,12.6,15,10.6,0.56,3.62
2014-10-22,16.68,10.1,11.6,13,9.4,0.74,2.66
2014-10-23,34.32,9.8,11,12.2,10.5,0.29,1.27
2014-10-24,8.98,8,10.3,12.6,8.9,0.4,2.58
2014-10-25,7.11,7.4,9.1,10.8,8.5,0.26,1.22
2014-10-26,14.75,7.1,10.4,13.8,8.6,0.26,3.09
2014-10-27,6.03,5.9,8.9,11.8,7,0.27,3.08
2014-10-28,4.39,6.4,9.5,12.5,7.5,0.26,3.58
2014-10-29,12.34,9.6,10.9,12.3,10.1,0.27,1.24
2014-10-30,4.21,10.3,12.1,13.9,11,0.23,2.26
2014-10-31,16.88,10.2,12.4,14.6,11.4,0.28,2.52
2014-11-01,7.2,5.1,8,11,7.3,0.27,1.77
2014-11-02,1.78,4.4,7,9.7,5.9,0.27,1.84
2014-11-03,10.57,5.9,7.9,9.8,7.8,0.15,1
2014-11-04,12.8,9.8,10.6,11.3,9.9,0.16,0.69
2014-11-05,4.4,9,11,13,10.1,0.36,1.66
2014-11-06,1.85,10.1,12.4,14.7,11.5,0.35,2.41
2014-11-07,5.15,6.2,10,13.8,9.4,0.26,2.97
2014-11-08,0,3.1,7.2,11.3,5.8,0.24,2.76
2014-11-09,0.47,3,8.6,14.2,5.3,0.31,6.74
2014-11-10,2.04,5,8,11,6.5,0.34,2.94
2014-11-11,0,1.2,6,10.8,3,0.15,3.92
2014-11-12,0,-2.4,2.5,7.4,-8.2,2.3,6.29
2014-11-13,0.67,-3.3,0.3,3.8,-12.9,2.4,5.67
2014-11-14,2.95,-1.9,-0.7,0.5,-3.6,0.46,2.79
2014-11-15,0.67,-5.9,-0.6,4.7,-5.3,0.55,3.98
2014-11-16,0,-6.1,-0.5,5.1,-10.5,1.25,6.06
2014-11-17,0,-5.5,1,7.5,-9.9,1.7,7.74
2014-11-18,0,-4.2,1.8,7.9,-8.1,1.77,7.39
2014-11-19,0,-3.9,2.1,8.1,-6.1,1.68,7.29
2014-11-20,3.06,0.4,5.2,10.1,-2.6,0.32,8.25
2014-11-21,1.94,2.6,5.7,8.7,4.9,0.19,1.91
2014-11-22,24.69,4,6.7,9.5,6.5,0.17,1.02
2014-11-23,5.88,2.7,6,9.3,4.8,0.23,2.71
2014-11-24,7.64,5.6,7.6,9.6,6.5,0.25,1.79
2014-11-25,2.16,6.3,8.6,10.8,7.6,0.23,0.96
2014-11-26,2.76,10.8,12.2,13.7,11.1,0.65,2.11
2014-11-27,1.26,9.7,11.6,13.4,9.4,0.64,4.82
2014-11-28,8.99,9.7,10.4,11.1,9.1,0.37,1.46
2014-11-29,18.83,2.2,6.7,11.1,6.5,0.19,1.09
2014-11-30,3,-4.9,-0.3,4.2,-2,0.36,1.98
2014-12-01,0,-5.7,-2.3,1.2,-7.7,0.45,2.98
2014-12-02,0,-4.9,-0.2,4.4,-3.6,0.14,3.2
2014-12-03,0,-2.7,0.1,2.9,-3.6,0.46,2.36
2014-12-04,3.7,-0.1,3,6.2,-2.3,0.48,4.4
2014-12-05,12.1,1.9,4,6.2,3.6,0.18,0.83
2014-12-06,16.48,4.6,6.5,8.4,4.3,0.35,2.49
2014-12-07,7.53,3.7,7.4,11,5.9,0.29,2.36
2014-12-08,0.34,3.5,6.4,9.3,3.8,0.41,3.08
2014-12-09,3.45,4.1,7.5,10.9,4.7,0.48,4.2
2014-12-10,22.03,9.6,11.5,13.4,9.6,0.59,2.69
2014-12-11,25.95,5.4,9.7,14,7.7,0.29,4.77
2014-12-12,11.68,6,9.3,12.6,6.3,0.34,5.12
2014-12-13,1.26,2.5,5.4,8.3,4.6,0.16,1.62
2014-12-14,0.2,1.9,4.4,6.9,3.3,0.18,1.33
2014-12-15,0.05,1.2,5,8.7,-0.1,0.28,4.98
2014-12-16,1.13,3.3,5.3,7.3,-0.1,1.03,4.05
2014-12-17,1.09,3.6,5.6,7.5,2.1,0.72,2.9
2014-12-18,3.14,3.3,4.8,6.3,3,0.33,2.11
2014-12-19,14.35,5,7,9,5.1,0.39,2.26
2014-12-20,23.57,4.6,6,7.3,4.6,0.47,1.51
2014-12-21,47.34,6.6,9,11.4,8,0.38,1.2
2014-12-22,5.28,7.6,9.2,10.7,7.7,0.37,2.14
2014-12-23,2.21,5.3,7.7,10.2,5.6,0.29,2.83
2014-12-24,14.37,3.9,7.1,10.3,6.7,0.13,1.12
2014-12-25,8.55,2.8,4.4,6,2.4,0.45,1.66
2014-12-26,1.98,2.3,4.2,6,3,0.27,1.17
2014-12-27,1.55,3.6,4.9,6.2,4,0.22,0.94
2014-12-28,7.24,2.8,4.5,6.2,3.3,0.37,1.48
2014-12-29,8.37,1.6,3.6,5.6,1.6,0.39,1.51
2014-12-30,0.18,-2.6,0.6,3.7,-4.6,0.35,3.06
2014-12-31,0,-6.7,-3.5,-0.2,-12.2,0.89,3.9
2015-01-01,0,-5.8,-2,1.7,-9.4,0.95,3.94
2015-01-02,0,-4.6,0.2,5,-7.5,0.84,5.46
2015-01-03,0.4,-3.4,-0.2,3,-2.4,0.24,3.07
2015-01-04,4.6,0.8,2.2,3.5,1.8,0.06,0.46
2015-01-05,12.56,3.1,6.1,9,5.5,0.16,0.86
2015-01-06,2.96,6.1,8.2,10.4,7.2,0.33,2.3
2015-01-07,0,3.3,6.8,10.2,3.3,0.49,3.86
2015-01-08,0,2.7,6.6,10.5,2.7,0.68,4.23
2015-01-09,0,1.3,6,10.6,1.6,0.61,5.25
2015-01-10,0.38,2.2,5.2,8.2,1.2,0.87,3.84
2015-01-11,0.07,3.8,4.9,6,3.8,0.36,1.3
2015-01-12,1.05,4.6,5.6,6.7,4.1,0.42,1.04
2015-01-13,0.54,2.5,5.3,8.1,3.6,0.37,2.4
2015-01-14,0,-0.1,4.8,9.7,0.5,0.19,4.87
2015-01-15,0.4,-1,3.5,8,-1.9,0.81,5.08
2015-01-16,22.39,-1.1,2.6,6.3,2.2,0.17,1.99
2015-01-17,7.39,2.5,6.3,10.2,3.5,0.22,3.79
2015-01-18,54.72,3.7,7.5,11.3,6.8,0.23,2.08
2015-01-19,7.57,4.8,7.1,9.4,5.7,0.37,2.29
2015-01-20,1.94,2.3,5.3,8.2,3.6,0.21,1.49
2015-01-21,0,0.3,4.2,8.1,0.9,0.25,3.7
2015-01-22,0,-0.5,4.2,9,0.2,0.54,5.43
2015-01-23,0.62,3.2,6.3,9.4,2.3,0.75,4.88
2015-01-24,1.43,5.8,7.4,9,6.6,0.28,2.13
2015-01-25,0,7.5,10.9,14.2,8.9,0.34,3.33
2015-01-26,0,5.6,10.1,14.6,6,0.6,5.24
2015-01-27,0,3.9,8.5,13.1,4.9,0.27,5.74
2015-01-28,1.7,5.5,7.3,9,6.5,0.22,1.28
2015-01-29,0.34,5.8,8.4,11.1,7.2,0.24,1.81
2015-01-30,0,2.7,7.7,12.7,3.7,0.39,5.48
2015-01-31,0,1.4,7.6,13.7,1.9,0.62,7.55
2015-02-01,2.76,0.4,5.6,10.7,1.3,0.38,5.36
2015-02-02,11.15,3.2,5.2,7.1,4.4,0.24,1.35
2015-02-03,5.28,4.5,7.4,10.3,6.2,0.18,1.88
2015-02-04,4.32,5,7,8.9,5.4,0.25,2
2015-02-05,8.81,5.8,8,10.1,6.5,0.2,2.3
2015-02-06,53.05,7.6,9.7,11.7,9.1,0.31,1.26
2015-02-07,44.47,9.6,10.6,11.6,9.1,0.52,1.65
2015-02-08,23.64,6.7,9.2,11.7,8.2,0.25,2.16
2015-02-09,11.45,6.7,8.7,10.6,7.5,0.26,2
2015-02-10,16.82,7.4,8.8,10.2,7.6,0.44,1.85
2015-02-11,0.53,4.9,7.6,10.3,6.5,0.19,2.28
2015-02-12,0,4.3,7.8,11.3,5.7,0.29,3.67
2015-02-13,0,4.8,9.9,15,3.5,0.98,8.47
2015-02-14,0,3.9,8.4,13,4.8,0.35,5.84
2015-02-15,0,4.6,9.2,13.8,5.8,0.31,5.89
2015-02-16,0,3.6,9.5,15.3,3,0.8,8.97
2015-02-17,0,3,8.6,14.3,-1.3,1.65,10.95
2015-02-18,0,1.8,9.2,16.6,0.1,0.75,12.99
2015-02-19,0,1.7,7.1,12.4,4.7,0.62,5.15
2015-02-20,0.55,4.8,8.4,11.9,6.1,0.24,4.09
2015-02-21,0,4.1,7.7,11.3,5,0.26,4.02
2015-02-22,0,0.8,6.6,12.4,-0.1,0.43,7.82
2015-02-23,0,-0.1,5.8,11.8,-9.3,2.6,10.91
2015-02-24,0,-1,6.1,13.3,-7.6,1.85,12.23
2015-02-25,0,-1,6.4,13.9,-0.9,0.6,10.59
2015-02-26,1.49,5,7.1,9.1,5.4,0.36,2.53
2015-02-27,6.35,6.1,8.2,10.2,7,0.23,1.78
2015-02-28,2.61,5.1,7.8,10.4,4.7,0.3,4.15
2015-03-01,0,0.1,6.1,12.2,-2.2,0.97,9.34
2015-03-02,0.89,-1.3,5.7,12.7,-1.8,0.59,10.97
2015-03-03,0,0.2,5.3,10.4,0.7,0.5,6.08
2015-03-04,0,-1.8,5.3,12.4,-3.4,0.68,10.22
2015-03-05,0,-1.7,5.8,13.3,-3.5,1.3,10.82
2015-03-06,0,-0.3,7.6,15.5,-0.1,1.35,11.7
2015-03-07,0,2.5,10.3,18,1.6,1.51,13.96
2015-03-08,0,2.3,10.7,19.1,2,1.53,15.14
2015-03-09,0,3.5,12.6,21.7,3.3,1.39,18.67
2015-03-10,0,3.1,11.1,19.1,3.9,1.08,13.71
2015-03-11,0.76,3.6,10.2,16.7,4.2,1.7,11.11
2015-03-12,1.93,6.2,9.4,12.6,8.5,0.09,4.14
2015-03-13,0,6.9,12.6,18.3,7.1,0.22,11.48
2015-03-14,14.93,8.7,13.3,17.9,7.5,0.59,10.31
2015-03-15,49.21,9.1,10.7,12.2,9.8,0.28,1.82
2015-03-16,9.35,3.2,8.3,13.5,6.7,0.22,4.22
2015-03-17,0.32,2.1,8.4,14.6,3.7,0.22,8.79
2015-03-18,3.01,4.1,7.6,11.1,6,0.25,3.49
2015-03-19,0,4.4,10.4,16.3,5.5,0.36,10.33
2015-03-20,0,4.5,11.2,17.8,5,0.82,11.79
2015-03-21,3.96,6,10.3,14.6,6.3,0.63,8.16
2015-03-22,1.34,5.1,9.2,13.2,5.6,0.41,6.09
2015-03-23,8.1,4,8,12,5.9,0.16,4.05
2015-03-24,26.63,3.7,6.6,9.4,4.3,0.3,3.36
2015-03-25,7.27,3,7.6,12.1,5.3,0.19,5.61
2015-03-26,1.74,7.5,9.9,12.4,8.9,0.31,1.45
2015-03-27,0,6.7,14,21.2,8.9,0.31,13.8
2015-03-28,1.27,5.9,11.3,16.8,8.3,0.27,6.11
2015-03-29,0,5.6,10.5,15.4,5.7,0.43,9.19
2015-03-30,0,4.9,11.4,17.8,5.6,0.57,11.28
2015-03-31,1.49,5.6,12.1,18.7,6.7,0.58,11.44
2015-04-01,4.38,2.9,6.4,9.9,4.1,0.27,3.32
2015-04-02,5.66,1.6,5.5,9.5,3.4,0.18,3.19
2015-04-03,1.58,2.1,6.7,11.4,2.7,0.28,5.98
2015-04-04,4.67,0.4,4.9,9.4,2.9,0.18,3.67
2015-04-05,0.38,0.2,5.5,10.8,1.4,0.19,6.58
2015-04-06,4.87,0,6.3,12.6,1.8,0.24,8.51
2015-04-07,1.36,2.1,6.7,11.3,3.2,0.31,6.48
2015-04-08,1.09,5.2,9.1,13,5.4,0.38,6.23
2015-04-09,3.7,3,8.4,13.9,5,0.29,6.95
2015-04-10,0.28,1.6,9.1,16.7,3.3,0.25,12.09
2015-04-11,4.36,2.3,7.5,12.8,4.1,0.35,7.07
2015-04-12,3.13,3.1,6.5,9.9,3.1,0.39,4.5
2015-04-13,1.14,2.2,7.1,12,2.6,0.3,6.85
2015-04-14,7.28,1.2,5.2,9.2,3.2,0.16,2.84
2015-04-15,1.33,0.6,5.1,9.5,2.1,0.26,4.68
2015-04-16,0,0.2,6.7,13.1,1.4,0.2,8.3
2015-04-17,0,2.7,11.3,20,2.5,1.35,15.9
2015-04-18,0,4.7,12.9,21.1,4.8,0.99,16.7
2015-04-19,0,4.3,13.4,22.6,2.8,1.07,20.35
2015-04-20,0,6,14.5,23,3,2.72,21.22
2015-04-21,0,6.6,15.6,24.7,4.9,1.75,23.07
2015-04-22,0.95,2.4,8.5,14.6,4.6,0.55,5.91
2015-04-23,0,1.8,7.5,13.2,1.2,0.47,8.61
2015-04-24,4.01,2.9,6.2,9.5,3.6,0.47,4.19
2015-04-25,5.27,3.8,7.1,10.4,4.8,0.26,3.46
2015-04-26,0.34,2.6,8.5,14.3,2.4,0.32,9.45
2015-04-27,2.56,3.7,7.6,11.5,6.2,0.45,4.87
2015-04-28,0,9.2,17,24.7,9.9,0.55,18.75
2015-04-29,1.23,4.1,9.1,14.2,7,0.44,3.94
2015-04-30,0.56,2.9,8.9,15,4.7,0.25,8.34
2015-05-01,0,3.7,11.3,18.9,5.3,0.37,13.2
2015-05-02,0,4.9,12.6,20.2,5.9,0.68,14.04
2015-05-03,0,3.2,11.1,19.1,4.2,0.55,13.77
2015-05-04,0,3.4,12.6,21.9,4.1,0.6,19.11
2015-05-05,0.68,3.7,9.6,15.5,5.2,0.15,8.46
2015-05-06,1.76,5.6,9.9,14.2,4.8,0.67,7.8
2015-05-07,0.42,3.2,8.9,14.6,4.5,0.28,8.6
2015-05-08,0,3.9,11.6,19.3,3.8,0.74,14.71
2015-05-09,0,5,14.7,24.3,2.6,1.72,24.04
2015-05-10,0,7.5,16.7,26,4.3,2.13,26.08
2015-05-11,1.28,7.2,13.3,19.4,6.8,0.87,12.39
2015-05-12,11.77,7.7,10.4,13.2,6.5,0.5,6.79
2015-05-13,5.57,7.5,9.5,11.5,7.5,0.57,2.52
2015-05-14,2.45,6.9,10.1,13.4,7.3,0.52,4.37
2015-05-15,0,6.1,12.2,18.3,7.6,0.5,10.37
2015-05-16,0,8.1,11.3,14.5,8.4,0.58,4.86
2015-05-17,0,8.2,10.8,13.5,8.1,0.44,4.43
2015-05-18,0,8.1,13.1,18.2,8,0.72,9.6
2015-05-19,0.34,7.7,14.9,22.2,9.6,0.64,13.46
2015-05-20,0,9.6,13.3,17.1,9.9,0.76,6.22
2015-05-21,0,9.8,15.8,21.9,11.1,0.68,11.8
2015-05-22,2.52,10.4,16.6,22.7,11.9,0.57,11.35
2015-05-23,0,9.4,11.9,14.3,9.6,0.46,3.15
2015-05-24,0,9,12.4,15.7,9.3,0.54,5.18
2015-05-25,0,8.6,13.4,18.2,8.8,0.83,8.29
2015-05-26,0,8.4,13,17.6,8.8,0.54,7.91
2015-05-27,0,9,14.4,19.8,9.2,0.75,10.98
2015-05-28,0,8.9,16.5,24.1,10.9,0.58,16.14
2015-05-29,0,10.1,18.5,26.9,12,0.76,20.34
2015-05-30,0,9.4,17.4,25.4,11.3,0.83,16.41
2015-05-31,0,8.7,16.3,24,8.8,1.3,18.15
2015-06-01,2.08,10.9,18.7,26.6,10,1.2,23.33
2015-06-02,7.89,10,12.6,15.1,10.2,0.51,4.04
2015-06-03,4.09,9.9,12.2,14.5,10.1,0.51,3.43
2015-06-04,3.1,7.7,11.6,15.5,9.8,0.33,5.37
2015-06-05,0,7.3,14,20.6,9.5,0.33,11.43
2015-06-06,0,9.3,18.4,27.4,10.8,1.06,23.25
2015-06-07,0,12.3,20.8,29.4,10.1,3.24,28.48
2015-06-08,0,13.9,22.2,30.5,10.9,4.32,30.82
2015-06-09,0,14.2,22.9,31.7,9.5,5.85,33.78
2015-06-10,0,9.2,19.4,29.7,5.6,3.02,32.11
2015-06-11,0,7.6,16,24.5,7.5,1.79,20.16
2015-06-12,0,7.5,15.9,24.3,7.6,0.95,18.66
2015-06-13,0,6.9,13.7,20.5,5,1.44,15.42
2015-06-14,0,5.5,14,22.5,5.2,1.37,18.27
2015-06-15,0,6.6,17.1,27.5,6.6,1.59,27.72
2015-06-16,0,8.6,18.5,28.4,8.1,2.08,27.88
2015-06-17,0,6.3,14.9,23.5,7.3,0.61,18.67
2015-06-18,0,6.5,15.6,24.8,7.3,0.85,21.48
2015-06-19,0,10.9,17.9,24.9,9,1.84,20.28
2015-06-20,0,8.1,14.6,21,8.8,1.22,12.57
2015-06-21,0,8.4,16.5,24.6,6.8,1.98,22.22
2015-06-22,0,9,17.6,26.2,8,1.38,23.08
2015-06-23,0,9.2,16.5,23.9,9.1,1.45,18.23
2015-06-24,0,9.2,17.8,26.5,8,1.57,25.29
2015-06-25,0,12,19.8,27.5,9.6,2.53,25.5
2015-06-26,0,12.4,21.5,30.7,12.1,2.44,29.97
2015-06-27,0,15.2,24.1,33,13.9,3.69,33.68
2015-06-28,0,17,24.7,32.4,15.4,3.39,30.21
2015-06-29,0,14.2,20.6,27,15.1,0.75,17.91
2015-06-30,0,12.6,21.5,30.3,14.2,0.61,25.89
2015-07-01,0,12.8,21.8,30.9,13,1.48,28.55
2015-07-02,0,13,23,32.9,12.2,2.58,35.7
2015-07-03,0,15.6,24.8,34,11.8,5.25,39.48
2015-07-04,0,13.3,23.3,33.3,10.7,4.3,39.19
2015-07-05,0,12.1,22.7,33.3,11.7,2.51,38.79
2015-07-06,0,13,23.2,33.5,11.8,3.23,38.86
2015-07-07,0,11.5,20.9,30.3,11.8,1.34,28.21
2015-07-08,0,12.2,20.8,29.3,12.2,1.88,26.57
2015-07-09,0,12.5,21.6,30.7,13.3,1.75,28.34
2015-07-10,0,13.1,20.4,27.8,13.4,1.43,19.66
2015-07-11,0,12.3,18.2,24,11.7,1.23,15.73
2015-07-12,0,13.5,16.8,20,12.1,1.22,9.55
2015-07-13,0.83,13.3,19.2,25.1,12.8,1.17,17.56
2015-07-14,0,10.3,17.8,25.2,12.4,0.62,17.22
2015-07-15,0,10.1,18.2,26.4,10,0.95,23.12
2015-07-16,0,10.4,18.1,25.7,11,0.84,19.16
2015-07-17,0,10.4,17.2,24,9.3,1.6,18.67
2015-07-18,0,10.7,19.5,28.3,8.6,2.37,27.11
2015-07-19,0,14.1,24.2,34.2,8,6.1,44.62
2015-07-20,0,15.1,24.4,33.6,11.4,3.93,39.3
2015-07-21,0,13,20.6,28.1,12.2,1.53,22.8
2015-07-22,0,10.5,16.5,22.5,9.4,1.41,15.66
2015-07-23,0,11.3,15.3,19.3,9.9,1.72,10.4
2015-07-24,0,9.7,17.2,24.7,9.4,1.13,20.24
2015-07-25,1.77,9,17.5,25.9,10.9,0.68,21.44
2015-07-26,3.66,12.4,15.7,18.9,11.9,1.21,8.32
2015-07-27,0.98,10.1,15.2,20.3,11,0.61,11.04
2015-07-28,0,9,15.8,22.6,9.6,0.38,15.76
2015-07-29,0,9,18.5,28.1,9.5,1.01,26.27
2015-07-30,0,14.4,24.2,34.1,8.4,5.31,42.83
2015-07-31,0,15.9,26.9,37.8,8.2,8.72,56.3
2015-08-01,0,15.8,26.1,36.4,6.6,9.5,53.33
2015-08-02,0,14.5,24.8,35,7.3,8.77,47.13
2015-08-03,0,15.2,21.2,27.2,12.3,4.09,22.65
2015-08-04,0,12.6,19.6,26.7,12.1,1.73,20.87
2015-08-05,0,11.2,18.6,26,9.9,1.38,22.08
2015-08-06,0,9.7,16.7,23.6,9.6,0.82,17.02
2015-08-07,0,9.5,17.1,24.7,10.8,0.87,18.3
2015-08-08,0,11.6,20,28.3,11.5,1.39,25.9
2015-08-09,0,11.6,18.5,25.5,13,0.59,17.67
2015-08-10,0,11.1,19.4,27.7,11.7,0.44,24.63
2015-08-11,0,13.2,20.6,28,12.6,1.57,24.16
2015-08-12,0,13.7,22.1,30.5,14,1.97,27.84
2015-08-13,0,14.9,22.7,30.6,14.5,2.02,27.05
2015-08-14,0.01,13.7,21.2,28.6,14,1.01,22.38
2015-08-15,1.03,12.7,16.5,20.2,13.5,0.3,7.84
2015-08-16,0,9.7,16.3,22.8,10.1,0.91,16.09
2015-08-17,0,9.9,18.3,26.7,10.9,1.14,21.57
2015-08-18,0,12,20.9,29.8,9,2.47,31.64
2015-08-19,0,15.5,24.6,33.6,9.7,6.75,40.94
2015-08-20,0,15,24.6,34.2,11.4,3.09,41.4
2015-08-21,0,11.3,17.9,24.5,10.2,1.44,18.7
2015-08-22,0,8.3,16.3,24.4,8.5,0.66,20.29
2015-08-23,0,8.4,17.8,27.2,7.3,1.79,26.73
2015-08-24,0,11.1,20.1,29.1,8.2,3.27,30.35
2015-08-25,0,8.6,17.3,26,7.5,1.88,23.7
2015-08-26,0,7.3,17.2,27.1,6.5,1.34,29.04
2015-08-27,0,10.1,20.1,30,8,2.68,33.24
2015-08-28,1.81,10.2,19.8,29.3,8.5,1.26,30.98
2015-08-29,4.75,13.7,18.9,24.1,14.4,0.79,13.36
2015-08-30,9.92,13,16.9,20.9,12.8,0.55,9.69
2015-08-31,3.61,11.8,16.1,20.3,11.5,0.66,11.32
2015-09-01,0.28,13.2,16.8,20.3,12,1.56,9.23
2015-09-02,2.75,11.8,16.1,20.5,12.1,0.36,9.35
2015-09-03,1.11,7.5,13.6,19.6,9,0.39,13.05
2015-09-04,2.99,6.1,11.8,17.4,8.1,0.28,9.23
2015-09-05,1.07,6.1,11.5,16.8,7.4,0.34,9.05
2015-09-06,1.32,7.1,12.5,17.9,8.6,0.38,9
2015-09-07,2.55,7.7,12.2,16.7,10.6,0.25,4.23
2015-09-08,0,9.9,15.8,21.7,10.7,0.37,13.09
2015-09-09,0,9.3,16.7,24.1,12.7,0.62,14.15
2015-09-10,0,12.3,19.1,25.8,12.7,0.85,19.47
2015-09-11,0,11.4,19.9,28.4,12.1,1.42,23.92
2015-09-12,0,13.4,22.7,32.1,11.7,3.82,34.91
2015-09-13,0,13.1,21.5,29.8,12.6,1.58,27.28
2015-09-14,0,7.5,14.3,21.2,8.2,0.67,14.25
2015-09-15,0,5.9,10.3,14.8,6.9,0.5,6.88
2015-09-16,1.81,7.4,11.2,15.1,7.2,0.68,7.87
2015-09-17,5.32,10.1,14.3,18.5,9,0.85,10.85
2015-09-18,4.91,9.5,13.8,18.1,11.3,0.25,6.74
2015-09-19,0,8.7,15.1,21.4,10.1,0.29,13.1
2015-09-20,0,9,16,22.9,11.5,0.68,13.84
2015-09-21,0.68,10.9,16.6,22.3,13.5,0.46,10.13
2015-09-22,0,6.5,12.5,18.6,7.7,0.51,10.98
2015-09-23,0,4.7,11.8,18.9,5.6,0.5,13.46
2015-09-24,0,5.3,13.2,21.1,7.4,0.97,14.44
2015-09-25,1.86,9.5,16.1,22.8,10.3,1.23,15.21
2015-09-26,2.98,10.9,13.3,15.7,11.6,0.64,2.6
2015-09-27,0,8,12.8,17.7,6,1.56,11.08
2015-09-28,0,4.3,11.6,18.8,4,0.92,13.66
2015-09-29,0,5.5,14.6,23.7,4,2.02,22.02
2015-09-30,0,6.9,16.1,25.3,6.4,1.31,23.65
2015-10-01,0,6.2,13.1,20.1,9,0.34,11.32
2015-10-02,0,5.6,14.1,22.6,9.4,0.32,15.48
2015-10-03,0,6.2,11,15.8,8.9,0.27,5.77
2015-10-04,0,7.8,13.3,18.7,7.5,1.11,10.22
2015-10-05,0,7.9,15.9,23.9,6.6,2.12,20.1
2015-10-06,0,8.9,17.5,26.2,6.2,2.8,25.14
2015-10-07,1.61,8.4,15.3,22.2,9.2,1.43,14.94
2015-10-08,2.66,11.9,14.4,16.8,12.2,0.56,4.75
2015-10-09,0,11.2,16.4,21.6,11.5,1,10.48
2015-10-10,0.29,10.7,15.3,19.8,13.1,0.27,9.19
2015-10-11,10.35,9.7,13.9,18,12.2,0.35,4.54
2015-10-12,0,8,12.5,17.1,10,0.35,5.6
2015-10-13,0,7.7,13.3,19,10,0.41,8.56
2015-10-14,0,8.6,14.2,19.7,9.7,0.49,10.54
